name,dataset,type,len,attempt,leader,input_size,hidden_layers,hidden_layers_divisor,z_layer_divisor,dropout,learning_rate,batch_size,masking,mask_size,gen_loss,disc_loss,val_loss,epochs
20240226180532,Task 2 (25% Noise),Vanilla AE,3,1,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,,,0.0122053390368819,17
20240226180714,Task 2 (25% Noise),Adversarial AE,3,2,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,0.4905665516853332,1.6228618621826172,0.0092326179146766,3
20240226180852,Task 2 (25% Noise),Vanilla AE,3,2,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,,,0.0097907744348049,12
20240226181038,Task 2 (25% Noise),Adversarial AE,3,3,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,0.5775766372680664,1.4341607093811035,0.0089926589280366,3
20240226181215,Task 2 (25% Noise),Vanilla AE,3,3,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,,,0.0084742782637476,18
20240226181355,Task 2 (25% Noise),Adversarial AE,3,4,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,0.5953392386436462,0.8873335123062134,0.0105461310595273,3
20240226181529,Task 2 (25% Noise),Vanilla AE,3,4,20240226180048.0,12288,1,12,24,0.5,0.0001,8,True,0.25,,,0.0112790809944272,9
20240226181709,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,12,24,0.5,0.0001,32,True,0.75,0.5445634722709656,0.8954929709434509,0.0136031974107027,9
20240226181844,Task 2 (25% Noise),Vanilla AE,3,0,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,,,0.0129877934232354,17
20240226182024,Task 2 (25% Noise),Adversarial AE,3,1,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,0.5800540447235107,0.8370987176895142,0.0112179135903716,9
20240226182202,Task 2 (25% Noise),Vanilla AE,3,1,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,,,0.0152055295184254,16
20240226182346,Task 2 (25% Noise),Adversarial AE,3,2,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,0.6286727786064148,0.7733215689659119,0.0118878204375505,9
20240226182520,Task 2 (25% Noise),Vanilla AE,3,2,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,,,0.0118165910243988,13
20240226182711,Task 2 (25% Noise),Adversarial AE,3,3,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,0.5405896902084351,0.9609800577163696,0.0091392118483781,9
20240226182846,Task 2 (25% Noise),Vanilla AE,3,3,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,,,0.0096050491556525,13
20240226183035,Task 2 (25% Noise),Adversarial AE,3,4,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,0.5918275117874146,0.8208878636360168,0.0117842154577374,9
20240226183211,Task 2 (25% Noise),Vanilla AE,3,4,20240226181709.0,12288,1,12,24,0.5,0.0001,32,True,0.75,,,0.0118883103132247,13
20240226183509,Task 2 (25% Noise),Adversarial AE,3,0,,12288,2,24,48,0.25,0.0001,8,True,0.75,0.5232588052749634,1.8323296308517456,0.0129547240212559,5
20240226183647,Task 2 (25% Noise),Vanilla AE,3,0,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,,,0.0072659961879253,37
20240226183847,Task 2 (25% Noise),Adversarial AE,3,1,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,0.7313844561576843,2.019098281860352,0.0065236845985054,7
20240226184026,Task 2 (25% Noise),Vanilla AE,3,1,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,,,0.0117594683542847,16
20240226184218,Task 2 (25% Noise),Adversarial AE,3,2,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,0.586072564125061,1.130825757980347,0.0093999281525611,5
20240226184357,Task 2 (25% Noise),Vanilla AE,3,2,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,,,0.009411409497261,16
20240226184546,Task 2 (25% Noise),Adversarial AE,3,3,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,0.6232650876045227,0.9495944380760192,0.0082774823531508,5
20240226184721,Task 2 (25% Noise),Vanilla AE,3,3,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,,,0.0080725774168968,16
