Dataset,Input Size,Type,Classifier,Precision,Recall,F1-Score,Area Under Curve,Precision Standard Deviation,Recall Standard Deviation,F1-Score Standard Deviation,Area Under Curve Standard Deviation,Autoencoders,AE Count,Formated Results
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_1.60,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228095511:20240228095748:20240228100047:20240228100330:20240228100550,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_1.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228095511:20240228095748:20240228100047:20240228100330:20240228100550,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_2.00,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228095511:20240228095748:20240228100047:20240228100330:20240228100550,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_2.20,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228054512:20240228054724:20240228054953:20240228055210:20240228055418,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_2.40,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228054512:20240228054724:20240228054953:20240228055210:20240228055418,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_2.60,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228041559:20240228044302:20240228044501:20240228044654:20240228044851,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_2.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228041559:20240228044302:20240228044501:20240228044654:20240228044851,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_3.00,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228041559:20240228044302:20240228044501:20240228044654:20240228044851,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_3.20,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228041559:20240228044302:20240228044501:20240228044654:20240228044851,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_3.40,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228050539:20240228050756:20240228051029:20240228051240:20240228051451,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_3.60,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228050539:20240228050756:20240228051029:20240228051240:20240228051451,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_3.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228050539:20240228050756:20240228051029:20240228051240:20240228051451,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_4.00,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228132552:20240228132758:20240228133003:20240228133205:20240228133407,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_4.20,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228132552:20240228132758:20240228133003:20240228133205:20240228133407,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_4.40,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228071212:20240228071421:20240228071624:20240228071822:20240228072011,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_4.60,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228023148:20240228023506:20240228023843:20240228024139:20240228024415,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_4.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228023148:20240228023506:20240228023843:20240228024139:20240228024415,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_5.00,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228023148:20240228023506:20240228023843:20240228024139:20240228024415,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_5.20,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228023148:20240228023506:20240228023843:20240228024139:20240228024415,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_5.40,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228023148:20240228023506:20240228023843:20240228024139:20240228024415,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ReconstructionThreshold_5.60,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240228023148:20240228023506:20240228023843:20240228024139:20240228024415,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),12288,Vanilla AE,ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240228023148:20240228023506:20240228023843:20240228024139:20240228024415,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Vanilla AE,LogisticRegression,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"1.0000 (1.0000, 1.0000)"
Task 2 (50% Noise),4096,Vanilla AE,GradientBoostingClassifier,0.9099999999999999,0.9,0.8825396825396826,0.8166666666666667,0.12449899597988731,0.22360679774997896,0.13682134564768225,0.20749832663314555,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.8825 (0.9100, 0.9000)"
Task 2 (50% Noise),4096,Vanilla AE,GMM,0.7916666666666667,1.0,0.8818181818181818,0.5,0.08333333333333337,0.0,0.05454545454545457,0.0,20240209103238:20240209103401:20240209103647:20240209103817,4,"0.8818 (0.7917, 1.0000)"
Task 2 (50% Noise),4096,Vanilla AE,XGBClassifier,0.9099999999999999,0.8699999999999999,0.8806349206349207,0.8266666666666668,0.12449899597988731,0.12041594578792293,0.07403022133527534,0.2487747754272705,20240209103238:20240209103401:20240209103525:20240209103647:20240209103817,5,"0.8806 (0.9100, 0.8700)"
Task 2 (50% Noise),4096,Vanilla AE,COPOD,0.6933333333333334,0.8,0.7377777777777779,0.825,0.41257995858042146,0.4472135954999579,0.42087504377087487,0.2091650066335189,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.7378 (0.6933, 0.8000)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_0.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240209103238:20240209103401:20240209103525:20240209103647:20240209103817,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_1.00,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240209103238:20240209103401:20240209103525:20240209103647:20240209103817,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_3.00,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_3.20,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_3.40,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_3.60,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_3.80,0.5301149425287356,0.9875,0.6898550724637682,,0.007196540617240695,0.027950849718747377,0.012962712913042242,,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.6899 (0.5301, 0.9875)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_1.20,0.5303703703703704,0.975,0.6867542972699697,,0.006625386599999409,0.055901699437494734,0.019896257029320755,,20240209103238:20240209103401:20240209103525:20240209103647:20240209103817,5,"0.6868 (0.5304, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_4.00,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726786,0.03423265984407289,0.015876016159570055,,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_4.20,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726786,0.03423265984407289,0.015876016159570055,,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_4.40,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726773,0.03423265984407287,0.015876016159570017,,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_4.60,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726773,0.03423265984407287,0.015876016159570017,,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_4.80,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726773,0.03423265984407287,0.015876016159570017,,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_5.00,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726773,0.03423265984407287,0.015876016159570017,,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_5.20,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726773,0.03423265984407287,0.015876016159570017,,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_5.40,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726773,0.03423265984407287,0.015876016159570017,,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_5.60,0.526896551724138,0.975,0.6840579710144928,,0.008813926212726773,0.03423265984407287,0.015876016159570017,,20240209125034:20240209125208:20240209125335:20240209125504:20240209125632,5,"0.6841 (0.5269, 0.9750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_1.40,0.5271519795657726,0.9625,0.6809571958206944,,0.00847620272109729,0.05590169943749474,0.02085517288073044,,20240209103238:20240209103401:20240209103525:20240209103647:20240209103817,5,"0.6810 (0.5272, 0.9625)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_1.60,0.5207151979565773,0.9375,0.6693629929221436,,0.0070753973192406215,0.04419417382415922,0.0161568787518799,,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.6694 (0.5207, 0.9375)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_1.80,0.5170114942528736,0.925,0.6629399585921326,,0.011789316234444198,0.06846531968814575,0.027560349966532123,,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.6629 (0.5170, 0.9250)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_2.00,0.5130114942528736,0.9125,0.656203605514316,,0.0197256918713759,0.09478594305064439,0.04154095443873301,,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.6562 (0.5130, 0.9125)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_2.20,0.5086781609195402,0.9,0.6491304347826088,,0.02899338424134294,0.12183492931011206,0.05681917281601264,,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.6491 (0.5087, 0.9000)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_2.40,0.500519740129935,0.875,0.6356339312861052,,0.03859274190728288,0.14657549249448218,0.0717842583773261,,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.6356 (0.5005, 0.8750)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_2.60,0.4973013493253373,0.8625,0.6298368298368299,,0.03573755039448951,0.1354967711792425,0.06671717974824554,,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.6298 (0.4973, 0.8625)"
Task 2 (50% Noise),4096,Vanilla AE,ReconstructionThreshold_2.80,0.4803448275862069,0.825,0.6050505050505051,,0.07324644439918211,0.21830311495716226,0.12154835520397034,,20240209114649:20240209114851:20240209115045:20240209115229:20240209115412,5,"0.6051 (0.4803, 0.8250)"
Task 2 (50% Noise),4096,Vanilla AE,HBOS,0.55,0.55,0.55,0.725,0.5123475382979799,0.5123475382979799,0.5123475382979799,0.25617376914899,20240209104022:20240209104207:20240209104406:20240209104556:20240209104747,5,"0.5500 (0.5500, 0.5500)"
Task 2 (50% Noise),4096,Vanilla AE,KNeighborsClassifier,0.7,0.4066666666666666,0.5133333333333333,0.67,0.4472135954999579,0.25210227201585383,0.3208928516221921,0.15652475842498528,20240209103238:20240209103401:20240209103525:20240209103647:20240209103817,5,"0.5133 (0.7000, 0.4067)"
Task 2 (50% Noise),4096,Vanilla AE,ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209103238:20240209103401:20240209103525:20240209103647:20240209103817,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),SVC,1.0,0.95,0.9714285714285713,1.0,0.0,0.11180339887498948,0.06388765649999402,0.0,20240228115906:20240228120132:20240228120347:20240228120553:20240228120801,5,"0.9714 (1.0000, 0.9500)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),GradientBoostingClassifier,0.8699999999999999,0.9099999999999999,0.8706349206349205,0.975,0.1857417562100671,0.12449899597988733,0.08942229412636922,0.055901699437494734,20240228165836:20240228170042:20240228170312:20240228170522:20240228170731,5,"0.8706 (0.8700, 0.9100)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),XGBClassifier,0.7875,0.95,0.8462301587301587,0.7798611111111111,0.16520189667999174,0.09999999999999998,0.06587580474749131,0.08616709649581161,20240228101933:20240228102417:20240228102649:20240228102914,4,"0.8462 (0.7875, 0.9500)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),LogisticRegression,0.7366666666666666,1.0,0.8414285714285714,0.8388888888888889,0.15652475842498528,0.0,0.09641534300798262,0.16684018744939166,20240228165836:20240228170042:20240228170312:20240228170522:20240228170731,5,"0.8414 (0.7367, 1.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),GMM,0.7222222222222222,1.0,0.8363636363636364,0.5,0.09622504486493767,0.0,0.06298366572977737,0.0,20240228115906:20240228120553:20240228120801,3,"0.8364 (0.7222, 1.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),HBOS,0.33333333333333337,0.375,0.3522727272727273,0.4375,0.408248290463863,0.47871355387816905,0.43972035942216525,0.125,20240228115906:20240228120347:20240228120553:20240228120801,4,"0.3523 (0.3333, 0.3750)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),COPOD,0.3333333333333333,0.3,0.29333333333333333,0.625,0.4714045207910317,0.4472135954999579,0.4044200236827494,0.1767766952966369,20240228164648:20240228164856:20240228165107:20240228165313:20240228165526,5,"0.2933 (0.3333, 0.3000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_0.80,0.17178534571723425,0.2,0.18450495740818315,,0.13942585810239558,0.1734304615688951,0.1546543865553716,,20240228093100:20240228093301:20240228093456:20240228093655:20240228093849,5,"0.1845 (0.1718, 0.2000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.00,0.12690476190476188,0.1375,0.1312365591397849,,0.11175141468816964,0.14252192813739226,0.1250610326200216,,20240228093100:20240228093301:20240228093456:20240228093655:20240228093849,5,"0.1312 (0.1269, 0.1375)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.20,0.07076923076923076,0.0625,0.06629588431590656,,0.08184268355858701,0.07654655446197431,0.07905337105140488,,20240228093100:20240228093301:20240228093456:20240228093655:20240228093849,5,"0.0663 (0.0708, 0.0625)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.40,0.04444444444444444,0.025,0.032,,0.09938079899999065,0.05590169943749475,0.07155417527999328,,20240228115906:20240228120132:20240228120347:20240228120553:20240228120801,5,"0.0320 (0.0444, 0.0250)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.60,0.01818181818181818,0.0125,0.0148148148148148,,0.04065578140908708,0.027950849718747374,0.033126932999996854,,20240228093100:20240228093301:20240228093456:20240228093655:20240228093849,5,"0.0148 (0.0182, 0.0125)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_2.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_3.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_4.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),12288,Adversarial AE (0.75 Masked),ReconstructionThreshold_5.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240228014204:20240228014349:20240228014533:20240228014718:20240228014911,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),LogisticRegression,0.7041666666666666,0.9375,0.8031746031746032,0.7569444444444444,0.08858454843945547,0.125,0.09815634815073221,0.17732146298338478,20240209111954:20240209112139:20240209112457:20240209112640,4,"0.8032 (0.7042, 0.9375)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),GMM,0.6666666666666666,1.0,0.8000000000000002,0.5,0.0,0.0,0.0,0.0,20240209111954:20240209112139:20240209112640,3,"0.8000 (0.6667, 1.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),XGBClassifier,0.6291666666666667,0.6666666666666666,0.6398809523809523,0.6319444444444444,0.10573814617041266,0.11785113019775792,0.08605257318333898,0.18373272993504103,20240209111954:20240209112139:20240209112457:20240209112640,4,"0.6399 (0.6292, 0.6667)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),GradientBoostingClassifier,0.6458333333333333,0.6041666666666666,0.6160714285714286,0.6336805555555556,0.10485881160098263,0.12499999999999996,0.08928571428571426,0.09777866555783836,20240209111954:20240209112139:20240209112457:20240209112640,4,"0.6161 (0.6458, 0.6042)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),HBOS,0.15,0.1875,0.16666666666666663,0.13541666666666666,0.3,0.375,0.33333333333333326,0.17800007802744855,20240209111954:20240209112139:20240209112457:20240209112640,4,"0.1667 (0.1500, 0.1875)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),ABOD,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),COPOD,0.0,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.08944271909999159,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_0.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.00,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.20,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.40,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.60,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
Task 2 (50% Noise),4096,Adversarial AE (0.75 Masked),ReconstructionThreshold_1.80,0.0,0.0,0.0,,0.0,0.0,0.0,,20240209111954:20240209112139:20240209112318:20240209112457:20240209112640,5,"0.0000 (0.0000, 0.0000)"
